time,x,y,z,phi,theta,psi,x_velocity,y_velocity,z_velocity,phi_velocity,theta_velocity,psi_velocity,rotor_speed1,rotor_speed2,rotor_speed3,rotor_speed4
3.0600000000000023,0.4934814685445402,0.46483497059259005,18.98938103629904,6.273681178035927,0.006391024571477111,0.0,0.4088508434178237,0.148440716728699,5.459792446987265,0.025683410406298342,0.057492010353058676,0.0,413.61147046038434,413.1577226506212,412.9615714045803,414.71639126719
3.1200000000000023,0.5178737371886438,0.4735689063060038,19.31785546884208,6.2748042263664345,0.010173065604999643,0.0,0.40389026843927833,0.14282024508387464,5.4892190031165775,-0.0012654187172806645,0.07228890077283792,0.0,441.21626033510415,442.4392632422792,444.1391849919016,441.9230007463742
3.1800000000000024,0.5418509059172498,0.4819501500863165,19.651977548177634,6.27413028217839,0.015400210766237876,0.0,0.39481367209150436,0.13655703699316266,5.64742002930775,-0.0647858140147886,0.10682501794919172,0.0,479.8470449362018,482.4672814909696,484.7723341975142,479.9745585412427
3.2400000000000024,0.5651894598354298,0.4899412580956168,19.993703704935374,6.269981477253776,0.02175767904954462,0.0,0.38249386516795586,0.12941141202739817,5.74297924708768,-0.07972263519488029,0.10416595893157553,0.0,464.409194921882,464.2098435893944,465.74079058231473,464.5673927393054
3.3000000000000025,0.5876143090055352,0.4973887929980937,20.343052198018924,6.2646420279506,0.028154279127501347,0.0,0.3643149526628458,0.11830754140549388,5.901162927011333,-0.12341191209601622,0.11109416433789705,0.0,483.9020224407206,484.4322752078462,485.8574980261835,482.5633806365061
3.3600000000000025,0.6088456953432347,0.5040677786526173,20.700413272054302,6.257175663822478,0.034438181770629406,0.0,0.3427355671654841,0.10356555772224378,6.010292493644087,-0.1265756598490445,0.08730299280959283,0.0,473.0191464752678,471.19174832653846,470.78638265973024,470.5283554982531
3.4200000000000026,0.6288092378224515,0.5098236071137049,21.059972041774945,6.24951991342018,0.039730268891699616,0.0,0.32227428338132974,0.08766169200447795,5.97516901138508,-0.12971620255344915,0.08993923581610135,0.0,427.01498760959004,427.2466673983013,428.06580756900826,427.7828557490195
3.4800000000000026,0.6475446479170831,0.514574474883867,21.415238323987957,6.242653444748932,0.04567547513138237,0.0,0.3018057750706514,0.07016330100325886,5.867579884154316,-0.09434169830542423,0.11295533570083433,0.0,400.7115969960718,402.80824095222454,401.9080621232607,405.08820596016864
3.5400000000000027,0.6646700655592522,0.5179223619343004,21.77025738937866,6.236837826776135,0.05193255493945337,0.0,0.26838634973494674,0.04087065545835117,5.965841595223961,-0.10267144355854133,0.07488662280993649,0.0,469.5189804268206,466.56386611401183,468.1975347914218,467.5413395646355
3.6000000000000028,0.6797524201543758,0.5194658074672175,22.129593787556036,6.231024778271232,0.0568207252185271,0.0,0.2339282022754499,0.01002800569024785,6.011755570105537,-0.08728924140501533,0.09214577796393035,0.0,452.03635839216975,453.4304285996245,452.8344762575562,454.06245433405365
